<TICKER>,<PER>,<DATE>,<TIME>,<OPEN>,<HIGH>,<LOW>,<CLOSE>,<VOL>,<OPENINT>
GIF_MV,D,20200723,000000,68.508,68.508,68.508,68.508,0,0
GIF_MV,D,20200724,000000,154.25,154.25,117.09,138.34,0,0
GIF_MV,D,20200727,000000,154.7,176.79,146.76,176.79,0,0
GIF_MV,D,20200728,000000,198.89,212.17,161.11,161.11,0,0
GIF_MV,D,20200729,000000,160.88,160.88,141.44,149.39,0,0
GIF_MV,D,20200730,000000,152.49,152.49,121.99,121.99,0,0
GIF_MV,D,20200804,000000,145.86,145.86,131.27,137.02,0,0
GIF_MV,D,20200805,000000,142.32,142.32,130.39,131.05,0,0
GIF_MV,D,20200806,000000,134.81,134.81,118.89,121.55,0,0
GIF_MV,D,20200807,000000,125.52,125.52,110.58,116.24,0,0
GIF_MV,D,20200810,000000,121.99,121.99,114.12,114.92,0,0
GIF_MV,D,20200811,000000,114.26,114.26,99.91,103.92,0,0
GIF_MV,D,20200812,000000,102.12,102.12,92.817,97.659,0,0
GIF_MV,D,20200813,000000,97.659,108.29,97.659,108.29,0,0
GIF_MV,D,20200814,000000,112.71,115.36,111.82,111.82,0,0
GIF_MV,D,20200817,000000,116.24,116.24,105.63,110.5,0,0
GIF_MV,D,20200818,000000,116.03,116.03,106.13,107.84,0,0
GIF_MV,D,20200819,000000,103.87,112.67,102.59,110.5,0,0
GIF_MV,D,20200820,000000,111.73,114.47,106.1,109.17,0,0
GIF_MV,D,20200821,000000,109.17,110.03,106.15,108.29,0,0
GIF_MV,D,20200824,000000,109.17,116.24,106.08,109.17,0,0
GIF_MV,D,20200825,000000,112.26,112.69,110.5,112.67,0,0
GIF_MV,D,20200826,000000,116.11,116.11,113.15,113.2,0,0
GIF_MV,D,20200827,000000,114.47,116.24,111.03,113.59,0,0
GIF_MV,D,20200828,000000,114.92,114.92,110.5,113.59,0,0
GIF_MV,D,20200831,000000,110.55,110.94,108.29,110.94,0,0
GIF_MV,D,20200901,000000,111.16,111.4,105.19,108.29,0,0
GIF_MV,D,20200902,000000,109.61,112.71,106.52,108.29,0,0
GIF_MV,D,20200903,000000,110.92,110.92,108.39,110.05,0,0
GIF_MV,D,20200904,000000,104.75,106.08,102.1,102.32,0,0
GIF_MV,D,20200907,000000,103.87,107.31,98.563,105.63,0,0
GIF_MV,D,20200908,000000,103.87,103.87,81.267,98.828,0,0
GIF_MV,D,20200909,000000,92.817,95.665,92.817,93.701,0,0
GIF_MV,D,20200910,000000,93.701,98.936,92.817,96.353,0,0
GIF_MV,D,20200911,000000,99.447,102.5,99.005,99.496,0,0
GIF_MV,D,20200914,000000,101.66,101.66,99.005,99.025,0,0
GIF_MV,D,20200915,000000,99.025,101.59,94.015,95.027,0,0
GIF_MV,D,20200916,000000,95.027,97.237,94.143,96.795,0,0
GIF_MV,D,20200917,000000,100.68,100.68,95.027,98.121,0,0
GIF_MV,D,20200918,000000,100.33,100.33,93.721,95.253,0,0
GIF_MV,D,20200921,000000,95.253,96.795,88.839,92.817,0,0
GIF_MV,D,20200922,000000,92.817,92.817,85.922,92.778,0,0
GIF_MV,D,20200923,000000,92.817,92.817,83.977,86.983,0,0
GIF_MV,D,20200924,000000,87.955,87.955,83.103,83.977,0,0
GIF_MV,D,20200925,000000,83.977,83.977,77.348,81.728,0,0
GIF_MV,D,20200928,000000,81.728,83.604,79.145,81.325,0,0
GIF_MV,D,20200929,000000,83.977,88.397,83.093,87.965,0,0
GIF_MV,D,20200930,000000,90.342,90.342,83.977,84.861,0,0
GIF_MV,D,20201001,000000,88.368,88.368,83.977,84.419,0,0
