<TICKER>,<PER>,<DATE>,<TIME>,<OPEN>,<HIGH>,<LOW>,<CLOSE>,<VOL>,<OPENINT>
BFT_MV,D,20110421,000000,221.317,221.317,221.317,221.317,0,0
BFT_MV,D,20110426,000000,220.78,223.492,217.688,221.317,0,0
BFT_MV,D,20110427,000000,221.678,222.224,220.78,221.502,0,0
BFT_MV,D,20110428,000000,223.131,233.109,223.131,231.294,0,0
BFT_MV,D,20110429,000000,235.829,235.829,232.387,234.015,0,0
BFT_MV,D,20110502,000000,234.015,234.209,233.83,233.83,0,0
BFT_MV,D,20110504,000000,234.015,235.829,226.769,235.829,0,0
BFT_MV,D,20110505,000000,235.829,243.085,235.829,242.91,0,0
BFT_MV,D,20110506,000000,235.829,240.364,234.376,240.364,0,0
BFT_MV,D,20110509,000000,244.539,244.715,235.829,244.715,0,0
BFT_MV,D,20110510,000000,243.085,244.715,240.364,244.715,0,0
BFT_MV,D,20110511,000000,244.715,244.715,243.085,243.271,0,0
BFT_MV,D,20110512,000000,244.539,250.352,244.539,250.352,0,0
BFT_MV,D,20110513,000000,271.935,281.19,250.352,272.12,0,0
BFT_MV,D,20110516,000000,268.492,286.633,268.492,275.749,0,0
BFT_MV,D,20110517,000000,288.438,298.239,281.19,281.19,0,0
BFT_MV,D,20110518,000000,284.809,284.809,270.297,270.297,0,0
BFT_MV,D,20110519,000000,259.412,259.412,255.793,257.968,0,0
BFT_MV,D,20110520,000000,245.076,263.05,245.076,263.05,0,0
BFT_MV,D,20110523,000000,259.412,262.855,259.412,261.236,0,0
BFT_MV,D,20110525,000000,253.979,253.979,253.979,253.979,0,0
BFT_MV,D,20110526,000000,253.979,257.607,253.979,257.607,0,0
BFT_MV,D,20110530,000000,262.503,279.376,262.503,273.027,0,0
BFT_MV,D,20110601,000000,263.957,275.749,263.957,275.749,0,0
BFT_MV,D,20110602,000000,275.749,279.376,268.492,279.376,0,0
BFT_MV,D,20110603,000000,263.05,283.911,263.05,283.911,0,0
BFT_MV,D,20110606,000000,283.911,284.809,283.911,284.809,0,0
BFT_MV,D,20110607,000000,281.19,281.19,281.19,281.19,0,0
BFT_MV,D,20110608,000000,273.934,281.19,270.297,270.297,0,0
BFT_MV,D,20110610,000000,272.12,272.12,270.297,272.12,0,0
BFT_MV,D,20110614,000000,263.05,272.12,263.05,263.05,0,0
