<TICKER>,<PER>,<DATE>,<TIME>,<OPEN>,<HIGH>,<LOW>,<CLOSE>,<VOL>,<OPENINT>
ING_PB,D,20070813,000000,1.92026,1.92026,1.92026,1.92026,0,0
ING_PB,D,20070814,000000,1.97546,1.97546,1.97546,1.97546,0,0
ING_PB,D,20070816,000000,1.92026,1.92026,1.92026,1.92026,0,0
ING_PB,D,20070817,000000,2.05142,2.05142,2.05142,2.05142,0,0
ING_PB,D,20070820,000000,2.08605,2.08605,2.08605,2.08605,0,0
ING_PB,D,20070821,000000,2.08605,2.08605,2.08605,2.08605,0,0
ING_PB,D,20070822,000000,2.22407,2.22407,2.22407,2.22407,0,0
ING_PB,D,20070823,000000,2.23795,2.23795,2.23795,2.23795,0,0
ING_PB,D,20070824,000000,2.25176,2.25176,2.25176,2.25176,0,0
ING_PB,D,20070827,000000,2.25176,2.25176,2.25176,2.25176,0,0
ING_PB,D,20070828,000000,2.23795,2.23795,2.23795,2.23795,0,0
ING_PB,D,20070829,000000,2.18952,2.18952,2.18952,2.18952,0,0
ING_PB,D,20070830,000000,2.18275,2.18275,2.18275,2.18275,0,0
ING_PB,D,20070831,000000,2.23101,2.23101,2.23101,2.23101,0,0
ING_PB,D,20070903,000000,2.23101,2.23101,2.23101,2.23101,0,0
ING_PB,D,20070904,000000,2.22407,2.22407,2.22407,2.22407,0,0
ING_PB,D,20070905,000000,2.22407,2.22407,2.22407,2.22407,0,0
ING_PB,D,20070906,000000,2.21721,2.21721,2.21721,2.21721,0,0
ING_PB,D,20070907,000000,2.21721,2.21721,2.21721,2.21721,0,0
ING_PB,D,20070910,000000,2.20341,2.20341,2.20341,2.20341,0,0
ING_PB,D,20070911,000000,2.18275,2.18275,2.18275,2.18275,0,0
ING_PB,D,20070912,000000,2.12745,2.12745,2.12745,2.12745,0,0
ING_PB,D,20070913,000000,2.08605,2.08605,2.08605,2.08605,0,0
ING_PB,D,20070914,000000,2.08605,2.08605,2.08605,2.08605,0,0
ING_PB,D,20070917,000000,2.13431,2.13431,2.13431,2.13431,0,0
ING_PB,D,20070918,000000,2.14811,2.14811,2.14811,2.14811,0,0
ING_PB,D,20070919,000000,2.18275,2.18275,2.18275,2.18275,0,0
ING_PB,D,20070920,000000,2.22407,2.22407,2.22407,2.22407,0,0
ING_PB,D,20070921,000000,2.23101,2.23101,2.23101,2.23101,0,0
ING_PB,D,20070924,000000,2.22407,2.22407,2.22407,2.22407,0,0
ING_PB,D,20070925,000000,2.23101,2.23101,2.23101,2.23101,0,0
ING_PB,D,20070926,000000,2.23101,2.23101,2.23101,2.23101,0,0
ING_PB,D,20070927,000000,2.21027,2.21027,2.21027,2.21027,0,0
ING_PB,D,20070928,000000,2.21027,2.21027,2.21027,2.21027,0,0
ING_PB,D,20071001,000000,2.23101,2.23101,2.23101,2.23101,0,0
ING_PB,D,20071002,000000,2.23101,2.23101,2.23101,2.23101,0,0
ING_PB,D,20071003,000000,2.18952,2.18952,2.18952,2.18952,0,0
ING_PB,D,20071004,000000,2.16209,2.16209,2.16209,2.16209,0,0
ING_PB,D,20071005,000000,2.10671,2.10671,2.10671,2.10671,0,0
ING_PB,D,20071008,000000,2.12051,2.12051,2.12051,2.12051,0,0
ING_PB,D,20071009,000000,2.13431,2.13431,2.13431,2.13431,0,0
ING_PB,D,20071010,000000,2.14811,2.14811,2.14811,2.14811,0,0
ING_PB,D,20071011,000000,2.17581,2.17581,2.17581,2.17581,0,0
ING_PB,D,20071012,000000,2.16886,2.16886,2.16886,2.16886,0,0
ING_PB,D,20071015,000000,2.16886,2.16886,2.16886,2.16886,0,0
ING_PB,D,20071016,000000,2.16886,2.16886,2.16886,2.16886,0,0
ING_PB,D,20071017,000000,2.18275,2.18275,2.18275,2.18275,0,0
ING_PB,D,20071018,000000,2.16209,2.16209,2.16209,2.16209,0,0
ING_PB,D,20071019,000000,2.18275,2.18275,2.18275,2.18275,0,0
ING_PB,D,20071022,000000,2.12051,2.12051,2.12051,2.12051,0,0
ING_PB,D,20071023,000000,2.16209,2.16209,2.16209,2.16209,0,0
ING_PB,D,20071024,000000,2.15505,2.15505,2.15505,2.15505,0,0
ING_PB,D,20071025,000000,2.16209,2.16209,2.16209,2.16209,0,0
ING_PB,D,20071026,000000,2.15505,2.15505,2.15505,2.15505,0,0
ING_PB,D,20071029,000000,2.16209,2.16209,2.16209,2.16209,0,0
ING_PB,D,20071030,000000,2.13431,2.13431,2.13431,2.13431,0,0
ING_PB,D,20071031,000000,2.14811,2.14811,2.14811,2.14811,0,0
ING_PB,D,20071102,000000,2.09985,2.09985,2.09985,2.09985,0,0
ING_PB,D,20071105,000000,2.07224,2.07224,2.07224,2.07224,0,0
ING_PB,D,20071106,000000,2.09985,2.09985,2.09985,2.09985,0,0
ING_PB,D,20071107,000000,2.09283,2.09283,2.09283,2.09283,0,0
ING_PB,D,20071108,000000,2.09283,2.09283,2.09283,2.09283,0,0
ING_PB,D,20071109,000000,2.03076,2.0791,2.01687,2.03761,0,0
ING_PB,D,20071112,000000,2.01687,2.03761,1.94794,2.03761,0,0
ING_PB,D,20071113,000000,2.01687,2.03761,1.99612,2.00315,0,0
ING_PB,D,20071114,000000,2.01687,2.01687,1.99612,1.99612,0,0
ING_PB,D,20071115,000000,1.99612,2.00315,1.90653,1.9686,0,0
