date,nav,cash,weights
2020-03-03,91077.15896546314,1.4551915228366852e-11,"{'PKN': 0.13741794305038516, 'PZU': 0.11944250890580597, 'CDR': 0.09710295343482495, 'PEO': 0.0902931383565643, 'KGH': 0.06634089412439673, 'LPP': 0.06024043466124778, 'CPS': 0.04282995713696688, 'PGE': 0.03392700910126148, 'DNP': 0.03867529063402662, 'MBK': 0.02581466288500916, 'OPL': 0.023876624322845257, 'CCC': 0.013935370391303482, 'ALR': 0.013396370607138521, 'TPE': 0.009424549351824674, 'JSW': 0.0056081688102042, 'MEG': 0.11115909782200446, 'REG': 0.11051502640419052}"
2020-03-04,89964.15598940839,1.4551915228366852e-11,"{'PKN': 0.13741794305038516, 'PZU': 0.11944250890580597, 'CDR': 0.09710295343482495, 'PEO': 0.0902931383565643, 'KGH': 0.06634089412439673, 'LPP': 0.06024043466124778, 'CPS': 0.04282995713696688, 'PGE': 0.03392700910126148, 'DNP': 0.03867529063402662, 'MBK': 0.02581466288500916, 'OPL': 0.023876624322845257, 'CCC': 0.013935370391303482, 'ALR': 0.013396370607138521, 'TPE': 0.009424549351824674, 'JSW': 0.0056081688102042, 'MEG': 0.11115909782200446, 'REG': 0.11051502640419052}"
2020-03-05,88732.12140425369,1.4551915228366852e-11,"{'PKN': 0.13741794305038516, 'PZU': 0.11944250890580597, 'CDR': 0.09710295343482495, 'PEO': 0.0902931383565643, 'KGH': 0.06634089412439673, 'LPP': 0.06024043466124778, 'CPS': 0.04282995713696688, 'PGE': 0.03392700910126148, 'DNP': 0.03867529063402662, 'MBK': 0.02581466288500916, 'OPL': 0.023876624322845257, 'CCC': 0.013935370391303482, 'ALR': 0.013396370607138521, 'TPE': 0.009424549351824674, 'JSW': 0.0056081688102042, 'MEG': 0.11115909782200446, 'REG': 0.11051502640419052}"
2020-03-06,86803.3898630195,1.4551915228366852e-11,"{'PKN': 0.13741794305038516, 'PZU': 0.11944250890580597, 'CDR': 0.09710295343482495, 'PEO': 0.0902931383565643, 'KGH': 0.06634089412439673, 'LPP': 0.06024043466124778, 'CPS': 0.04282995713696688, 'PGE': 0.03392700910126148, 'DNP': 0.03867529063402662, 'MBK': 0.02581466288500916, 'OPL': 0.023876624322845257, 'CCC': 0.013935370391303482, 'ALR': 0.013396370607138521, 'TPE': 0.009424549351824674, 'JSW': 0.0056081688102042, 'MEG': 0.11115909782200446, 'REG': 0.11051502640419052}"
2020-03-09,82046.54417751318,1.4551915228366852e-11,"{'PKN': 0.13741794305038516, 'PZU': 0.11944250890580597, 'CDR': 0.09710295343482495, 'PEO': 0.0902931383565643, 'KGH': 0.06634089412439673, 'LPP': 0.06024043466124778, 'CPS': 0.04282995713696688, 'PGE': 0.03392700910126148, 'DNP': 0.03867529063402662, 'MBK': 0.02581466288500916, 'OPL': 0.023876624322845257, 'CCC': 0.013935370391303482, 'ALR': 0.013396370607138521, 'TPE': 0.009424549351824674, 'JSW': 0.0056081688102042, 'MEG': 0.11115909782200446, 'REG': 0.11051502640419052}"
2020-03-10,80917.76020976565,1.4551915228366852e-11,"{'PKN': 0.13741794305038516, 'PZU': 0.11944250890580597, 'CDR': 0.09710295343482495, 'PEO': 0.0902931383565643, 'KGH': 0.06634089412439673, 'LPP': 0.06024043466124778, 'CPS': 0.04282995713696688, 'PGE': 0.03392700910126148, 'DNP': 0.03867529063402662, 'MBK': 0.02581466288500916, 'OPL': 0.023876624322845257, 'CCC': 0.013935370391303482, 'ALR': 0.013396370607138521, 'TPE': 0.009424549351824674, 'JSW': 0.0056081688102042, 'MEG': 0.11115909782200446, 'REG': 0.11051502640419052}"
2020-03-11,77897.91903003382,1.4551915228366852e-11,"{'PKN': 0.13741794305038516, 'PZU': 0.11944250890580597, 'CDR': 0.09710295343482495, 'PEO': 0.0902931383565643, 'KGH': 0.06634089412439673, 'LPP': 0.06024043466124778, 'CPS': 0.04282995713696688, 'PGE': 0.03392700910126148, 'DNP': 0.03867529063402662, 'MBK': 0.02581466288500916, 'OPL': 0.023876624322845257, 'CCC': 0.013935370391303482, 'ALR': 0.013396370607138521, 'TPE': 0.009424549351824674, 'JSW': 0.0056081688102042, 'MEG': 0.11115909782200446, 'REG': 0.11051502640419052}"
2020-03-12,70600.19988757111,1.4551915228366852e-11,"{'PKN': 0.13741794305038516, 'PZU': 0.11944250890580597, 'CDR': 0.09710295343482495, 'PEO': 0.0902931383565643, 'KGH': 0.06634089412439673, 'LPP': 0.06024043466124778, 'CPS': 0.04282995713696688, 'PGE': 0.03392700910126148, 'DNP': 0.03867529063402662, 'MBK': 0.02581466288500916, 'OPL': 0.023876624322845257, 'CCC': 0.013935370391303482, 'ALR': 0.013396370607138521, 'TPE': 0.009424549351824674, 'JSW': 0.0056081688102042, 'MEG': 0.11115909782200446, 'REG': 0.11051502640419052}"
2020-03-13,72831.3361215405,1.4551915228366852e-11,"{'PKN': 0.13741794305038516, 'PZU': 0.11944250890580597, 'CDR': 0.09710295343482495, 'PEO': 0.0902931383565643, 'KGH': 0.06634089412439673, 'LPP': 0.06024043466124778, 'CPS': 0.04282995713696688, 'PGE': 0.03392700910126148, 'DNP': 0.03867529063402662, 'MBK': 0.02581466288500916, 'OPL': 0.023876624322845257, 'CCC': 0.013935370391303482, 'ALR': 0.013396370607138521, 'TPE': 0.009424549351824674, 'JSW': 0.0056081688102042, 'MEG': 0.11115909782200446, 'REG': 0.11051502640419052}"
2020-03-16,72738.52828218183,1.4551915228366852e-11,"{'PKN': 0.13741794305038516, 'PZU': 0.11944250890580597, 'CDR': 0.09710295343482495, 'PEO': 0.0902931383565643, 'KGH': 0.06634089412439673, 'LPP': 0.06024043466124778, 'CPS': 0.04282995713696688, 'PGE': 0.03392700910126148, 'DNP': 0.03867529063402662, 'MBK': 0.02581466288500916, 'OPL': 0.023876624322845257, 'CCC': 0.013935370391303482, 'ALR': 0.013396370607138521, 'TPE': 0.009424549351824674, 'JSW': 0.0056081688102042, 'MEG': 0.11115909782200446, 'REG': 0.11051502640419052}"
2020-03-17,76071.11364948993,1.4551915228366852e-11,"{'PKN': 0.13741794305038516, 'PZU': 0.11944250890580597, 'CDR': 0.09710295343482495, 'PEO': 0.0902931383565643, 'KGH': 0.06634089412439673, 'LPP': 0.06024043466124778, 'CPS': 0.04282995713696688, 'PGE': 0.03392700910126148, 'DNP': 0.03867529063402662, 'MBK': 0.02581466288500916, 'OPL': 0.023876624322845257, 'CCC': 0.013935370391303482, 'ALR': 0.013396370607138521, 'TPE': 0.009424549351824674, 'JSW': 0.0056081688102042, 'MEG': 0.11115909782200446, 'REG': 0.11051502640419052}"
2020-03-18,72727.07086749953,1.4551915228366852e-11,"{'PKN': 0.13741794305038516, 'PZU': 0.11944250890580597, 'CDR': 0.09710295343482495, 'PEO': 0.0902931383565643, 'KGH': 0.06634089412439673, 'LPP': 0.06024043466124778, 'CPS': 0.04282995713696688, 'PGE': 0.03392700910126148, 'DNP': 0.03867529063402662, 'MBK': 0.02581466288500916, 'OPL': 0.023876624322845257, 'CCC': 0.013935370391303482, 'ALR': 0.013396370607138521, 'TPE': 0.009424549351824674, 'JSW': 0.0056081688102042, 'MEG': 0.11115909782200446, 'REG': 0.11051502640419052}"
2020-03-19,75051.92786478128,1.4551915228366852e-11,"{'PKN': 0.13741794305038516, 'PZU': 0.11944250890580597, 'CDR': 0.09710295343482495, 'PEO': 0.0902931383565643, 'KGH': 0.06634089412439673, 'LPP': 0.06024043466124778, 'CPS': 0.04282995713696688, 'PGE': 0.03392700910126148, 'DNP': 0.03867529063402662, 'MBK': 0.02581466288500916, 'OPL': 0.023876624322845257, 'CCC': 0.013935370391303482, 'ALR': 0.013396370607138521, 'TPE': 0.009424549351824674, 'JSW': 0.0056081688102042, 'MEG': 0.11115909782200446, 'REG': 0.11051502640419052}"
2020-03-20,75418.68807643304,-1.4551915228366852e-11,"{'PKO': 0.16074868954280752, 'PZU': 0.12283827656772936, 'CDR': 0.12143225102402441, 'PKN': 0.11541389536599683, 'PEO': 0.09689596173345197, 'KGH': 0.06752952272457473, 'LPP': 0.0583364463385069, 'SPL': 0.05372411622418429, 'DNP': 0.04355629711029622, 'CPS': 0.04286036347557316, 'MBK': 0.026534784157108922, 'OPL': 0.026253796867971912, 'PGE': 0.02457440772126932, 'CCC': 0.014150650572702192, 'ALR': 0.012885118673565739, 'TPE': 0.007674873746312041, 'JSW': 0.004590548153924401}"
2020-03-23,71075.66638135718,-1.4551915228366852e-11,"{'PKO': 0.16074868954280752, 'PZU': 0.12283827656772936, 'CDR': 0.12143225102402441, 'PKN': 0.11541389536599683, 'PEO': 0.09689596173345197, 'KGH': 0.06752952272457473, 'LPP': 0.0583364463385069, 'SPL': 0.05372411622418429, 'DNP': 0.04355629711029622, 'CPS': 0.04286036347557316, 'MBK': 0.026534784157108922, 'OPL': 0.026253796867971912, 'PGE': 0.02457440772126932, 'CCC': 0.014150650572702192, 'ALR': 0.012885118673565739, 'TPE': 0.007674873746312041, 'JSW': 0.004590548153924401}"
2020-03-24,73469.75662483624,-1.4551915228366852e-11,"{'PKO': 0.16074868954280752, 'PZU': 0.12283827656772936, 'CDR': 0.12143225102402441, 'PKN': 0.11541389536599683, 'PEO': 0.09689596173345197, 'KGH': 0.06752952272457473, 'LPP': 0.0583364463385069, 'SPL': 0.05372411622418429, 'DNP': 0.04355629711029622, 'CPS': 0.04286036347557316, 'MBK': 0.026534784157108922, 'OPL': 0.026253796867971912, 'PGE': 0.02457440772126932, 'CCC': 0.014150650572702192, 'ALR': 0.012885118673565739, 'TPE': 0.007674873746312041, 'JSW': 0.004590548153924401}"
2020-03-25,72944.4370523647,-1.4551915228366852e-11,"{'PKO': 0.16074868954280752, 'PZU': 0.12283827656772936, 'CDR': 0.12143225102402441, 'PKN': 0.11541389536599683, 'PEO': 0.09689596173345197, 'KGH': 0.06752952272457473, 'LPP': 0.0583364463385069, 'SPL': 0.05372411622418429, 'DNP': 0.04355629711029622, 'CPS': 0.04286036347557316, 'MBK': 0.026534784157108922, 'OPL': 0.026253796867971912, 'PGE': 0.02457440772126932, 'CCC': 0.014150650572702192, 'ALR': 0.012885118673565739, 'TPE': 0.007674873746312041, 'JSW': 0.004590548153924401}"
2020-03-26,75526.47911012356,-1.4551915228366852e-11,"{'PKO': 0.16074868954280752, 'PZU': 0.12283827656772936, 'CDR': 0.12143225102402441, 'PKN': 0.11541389536599683, 'PEO': 0.09689596173345197, 'KGH': 0.06752952272457473, 'LPP': 0.0583364463385069, 'SPL': 0.05372411622418429, 'DNP': 0.04355629711029622, 'CPS': 0.04286036347557316, 'MBK': 0.026534784157108922, 'OPL': 0.026253796867971912, 'PGE': 0.02457440772126932, 'CCC': 0.014150650572702192, 'ALR': 0.012885118673565739, 'TPE': 0.007674873746312041, 'JSW': 0.004590548153924401}"
2020-03-27,74345.6936135185,-1.4551915228366852e-11,"{'PKO': 0.16074868954280752, 'PZU': 0.12283827656772936, 'CDR': 0.12143225102402441, 'PKN': 0.11541389536599683, 'PEO': 0.09689596173345197, 'KGH': 0.06752952272457473, 'LPP': 0.0583364463385069, 'SPL': 0.05372411622418429, 'DNP': 0.04355629711029622, 'CPS': 0.04286036347557316, 'MBK': 0.026534784157108922, 'OPL': 0.026253796867971912, 'PGE': 0.02457440772126932, 'CCC': 0.014150650572702192, 'ALR': 0.012885118673565739, 'TPE': 0.007674873746312041, 'JSW': 0.004590548153924401}"
2020-03-30,74568.92765782311,-1.4551915228366852e-11,"{'PKO': 0.16074868954280752, 'PZU': 0.12283827656772936, 'CDR': 0.12143225102402441, 'PKN': 0.11541389536599683, 'PEO': 0.09689596173345197, 'KGH': 0.06752952272457473, 'LPP': 0.0583364463385069, 'SPL': 0.05372411622418429, 'DNP': 0.04355629711029622, 'CPS': 0.04286036347557316, 'MBK': 0.026534784157108922, 'OPL': 0.026253796867971912, 'PGE': 0.02457440772126932, 'CCC': 0.014150650572702192, 'ALR': 0.012885118673565739, 'TPE': 0.007674873746312041, 'JSW': 0.004590548153924401}"
2020-03-31,76022.81554997616,-1.4551915228366852e-11,"{'PKO': 0.16074868954280752, 'PZU': 0.12283827656772936, 'CDR': 0.12143225102402441, 'PKN': 0.11541389536599683, 'PEO': 0.09689596173345197, 'KGH': 0.06752952272457473, 'LPP': 0.0583364463385069, 'SPL': 0.05372411622418429, 'DNP': 0.04355629711029622, 'CPS': 0.04286036347557316, 'MBK': 0.026534784157108922, 'OPL': 0.026253796867971912, 'PGE': 0.02457440772126932, 'CCC': 0.014150650572702192, 'ALR': 0.012885118673565739, 'TPE': 0.007674873746312041, 'JSW': 0.004590548153924401}"
2020-04-01,74489.61583126048,-1.4551915228366852e-11,"{'PKO': 0.16074868954280752, 'PZU': 0.12283827656772936, 'CDR': 0.12143225102402441, 'PKN': 0.11541389536599683, 'PEO': 0.09689596173345197, 'KGH': 0.06752952272457473, 'LPP': 0.0583364463385069, 'SPL': 0.05372411622418429, 'DNP': 0.04355629711029622, 'CPS': 0.04286036347557316, 'MBK': 0.026534784157108922, 'OPL': 0.026253796867971912, 'PGE': 0.02457440772126932, 'CCC': 0.014150650572702192, 'ALR': 0.012885118673565739, 'TPE': 0.007674873746312041, 'JSW': 0.004590548153924401}"
2020-04-02,74670.78652791055,-1.4551915228366852e-11,"{'PKO': 0.16074868954280752, 'PZU': 0.12283827656772936, 'CDR': 0.12143225102402441, 'PKN': 0.11541389536599683, 'PEO': 0.09689596173345197, 'KGH': 0.06752952272457473, 'LPP': 0.0583364463385069, 'SPL': 0.05372411622418429, 'DNP': 0.04355629711029622, 'CPS': 0.04286036347557316, 'MBK': 0.026534784157108922, 'OPL': 0.026253796867971912, 'PGE': 0.02457440772126932, 'CCC': 0.014150650572702192, 'ALR': 0.012885118673565739, 'TPE': 0.007674873746312041, 'JSW': 0.004590548153924401}"
2020-04-03,75055.43232037751,-1.4551915228366852e-11,"{'PKO': 0.16074868954280752, 'PZU': 0.12283827656772936, 'CDR': 0.12143225102402441, 'PKN': 0.11541389536599683, 'PEO': 0.09689596173345197, 'KGH': 0.06752952272457473, 'LPP': 0.0583364463385069, 'SPL': 0.05372411622418429, 'DNP': 0.04355629711029622, 'CPS': 0.04286036347557316, 'MBK': 0.026534784157108922, 'OPL': 0.026253796867971912, 'PGE': 0.02457440772126932, 'CCC': 0.014150650572702192, 'ALR': 0.012885118673565739, 'TPE': 0.007674873746312041, 'JSW': 0.004590548153924401}"
2020-04-06,79024.04309786748,-1.4551915228366852e-11,"{'PKO': 0.16074868954280752, 'PZU': 0.12283827656772936, 'CDR': 0.12143225102402441, 'PKN': 0.11541389536599683, 'PEO': 0.09689596173345197, 'KGH': 0.06752952272457473, 'LPP': 0.0583364463385069, 'SPL': 0.05372411622418429, 'DNP': 0.04355629711029622, 'CPS': 0.04286036347557316, 'MBK': 0.026534784157108922, 'OPL': 0.026253796867971912, 'PGE': 0.02457440772126932, 'CCC': 0.014150650572702192, 'ALR': 0.012885118673565739, 'TPE': 0.007674873746312041, 'JSW': 0.004590548153924401}"
2020-04-07,80618.12558760619,-1.4551915228366852e-11,"{'PKO': 0.16074868954280752, 'PZU': 0.12283827656772936, 'CDR': 0.12143225102402441, 'PKN': 0.11541389536599683, 'PEO': 0.09689596173345197, 'KGH': 0.06752952272457473, 'LPP': 0.0583364463385069, 'SPL': 0.05372411622418429, 'DNP': 0.04355629711029622, 'CPS': 0.04286036347557316, 'MBK': 0.026534784157108922, 'OPL': 0.026253796867971912, 'PGE': 0.02457440772126932, 'CCC': 0.014150650572702192, 'ALR': 0.012885118673565739, 'TPE': 0.007674873746312041, 'JSW': 0.004590548153924401}"
2020-04-08,78671.57040885201,-1.4551915228366852e-11,"{'PKO': 0.16074868954280752, 'PZU': 0.12283827656772936, 'CDR': 0.12143225102402441, 'PKN': 0.11541389536599683, 'PEO': 0.09689596173345197, 'KGH': 0.06752952272457473, 'LPP': 0.0583364463385069, 'SPL': 0.05372411622418429, 'DNP': 0.04355629711029622, 'CPS': 0.04286036347557316, 'MBK': 0.026534784157108922, 'OPL': 0.026253796867971912, 'PGE': 0.02457440772126932, 'CCC': 0.014150650572702192, 'ALR': 0.012885118673565739, 'TPE': 0.007674873746312041, 'JSW': 0.004590548153924401}"
2020-04-09,80631.61351149416,-1.4551915228366852e-11,"{'PKO': 0.16074868954280752, 'PZU': 0.12283827656772936, 'CDR': 0.12143225102402441, 'PKN': 0.11541389536599683, 'PEO': 0.09689596173345197, 'KGH': 0.06752952272457473, 'LPP': 0.0583364463385069, 'SPL': 0.05372411622418429, 'DNP': 0.04355629711029622, 'CPS': 0.04286036347557316, 'MBK': 0.026534784157108922, 'OPL': 0.026253796867971912, 'PGE': 0.02457440772126932, 'CCC': 0.014150650572702192, 'ALR': 0.012885118673565739, 'TPE': 0.007674873746312041, 'JSW': 0.004590548153924401}"
2020-04-10,80631.61351149416,-1.4551915228366852e-11,"{'PKO': 0.16074868954280752, 'PZU': 0.12283827656772936, 'CDR': 0.12143225102402441, 'PKN': 0.11541389536599683, 'PEO': 0.09689596173345197, 'KGH': 0.06752952272457473, 'LPP': 0.0583364463385069, 'SPL': 0.05372411622418429, 'DNP': 0.04355629711029622, 'CPS': 0.04286036347557316, 'MBK': 0.026534784157108922, 'OPL': 0.026253796867971912, 'PGE': 0.02457440772126932, 'CCC': 0.014150650572702192, 'ALR': 0.012885118673565739, 'TPE': 0.007674873746312041, 'JSW': 0.004590548153924401}"
2020-04-13,80631.61351149416,-1.4551915228366852e-11,"{'PKO': 0.16074868954280752, 'PZU': 0.12283827656772936, 'CDR': 0.12143225102402441, 'PKN': 0.11541389536599683, 'PEO': 0.09689596173345197, 'KGH': 0.06752952272457473, 'LPP': 0.0583364463385069, 'SPL': 0.05372411622418429, 'DNP': 0.04355629711029622, 'CPS': 0.04286036347557316, 'MBK': 0.026534784157108922, 'OPL': 0.026253796867971912, 'PGE': 0.02457440772126932, 'CCC': 0.014150650572702192, 'ALR': 0.012885118673565739, 'TPE': 0.007674873746312041, 'JSW': 0.004590548153924401}"
2020-04-14,83417.83511282467,-1.4551915228366852e-11,"{'PKO': 0.16074868954280752, 'PZU': 0.12283827656772936, 'CDR': 0.12143225102402441, 'PKN': 0.11541389536599683, 'PEO': 0.09689596173345197, 'KGH': 0.06752952272457473, 'LPP': 0.0583364463385069, 'SPL': 0.05372411622418429, 'DNP': 0.04355629711029622, 'CPS': 0.04286036347557316, 'MBK': 0.026534784157108922, 'OPL': 0.026253796867971912, 'PGE': 0.02457440772126932, 'CCC': 0.014150650572702192, 'ALR': 0.012885118673565739, 'TPE': 0.007674873746312041, 'JSW': 0.004590548153924401}"
2020-04-15,80388.30782437623,-1.4551915228366852e-11,"{'PKO': 0.16074868954280752, 'PZU': 0.12283827656772936, 'CDR': 0.12143225102402441, 'PKN': 0.11541389536599683, 'PEO': 0.09689596173345197, 'KGH': 0.06752952272457473, 'LPP': 0.0583364463385069, 'SPL': 0.05372411622418429, 'DNP': 0.04355629711029622, 'CPS': 0.04286036347557316, 'MBK': 0.026534784157108922, 'OPL': 0.026253796867971912, 'PGE': 0.02457440772126932, 'CCC': 0.014150650572702192, 'ALR': 0.012885118673565739, 'TPE': 0.007674873746312041, 'JSW': 0.004590548153924401}"
2020-04-16,79727.45363789638,-1.4551915228366852e-11,"{'PKO': 0.16074868954280752, 'PZU': 0.12283827656772936, 'CDR': 0.12143225102402441, 'PKN': 0.11541389536599683, 'PEO': 0.09689596173345197, 'KGH': 0.06752952272457473, 'LPP': 0.0583364463385069, 'SPL': 0.05372411622418429, 'DNP': 0.04355629711029622, 'CPS': 0.04286036347557316, 'MBK': 0.026534784157108922, 'OPL': 0.026253796867971912, 'PGE': 0.02457440772126932, 'CCC': 0.014150650572702192, 'ALR': 0.012885118673565739, 'TPE': 0.007674873746312041, 'JSW': 0.004590548153924401}"
2020-04-17,81089.61848293246,-1.4551915228366852e-11,"{'PKO': 0.16074868954280752, 'PZU': 0.12283827656772936, 'CDR': 0.12143225102402441, 'PKN': 0.11541389536599683, 'PEO': 0.09689596173345197, 'KGH': 0.06752952272457473, 'LPP': 0.0583364463385069, 'SPL': 0.05372411622418429, 'DNP': 0.04355629711029622, 'CPS': 0.04286036347557316, 'MBK': 0.026534784157108922, 'OPL': 0.026253796867971912, 'PGE': 0.02457440772126932, 'CCC': 0.014150650572702192, 'ALR': 0.012885118673565739, 'TPE': 0.007674873746312041, 'JSW': 0.004590548153924401}"
2020-04-20,81767.17726147093,-1.4551915228366852e-11,"{'PKO': 0.16074868954280752, 'PZU': 0.12283827656772936, 'CDR': 0.12143225102402441, 'PKN': 0.11541389536599683, 'PEO': 0.09689596173345197, 'KGH': 0.06752952272457473, 'LPP': 0.0583364463385069, 'SPL': 0.05372411622418429, 'DNP': 0.04355629711029622, 'CPS': 0.04286036347557316, 'MBK': 0.026534784157108922, 'OPL': 0.026253796867971912, 'PGE': 0.02457440772126932, 'CCC': 0.014150650572702192, 'ALR': 0.012885118673565739, 'TPE': 0.007674873746312041, 'JSW': 0.004590548153924401}"
2020-04-21,78368.48570807643,-1.4551915228366852e-11,"{'PKO': 0.16074868954280752, 'PZU': 0.12283827656772936, 'CDR': 0.12143225102402441, 'PKN': 0.11541389536599683, 'PEO': 0.09689596173345197, 'KGH': 0.06752952272457473, 'LPP': 0.0583364463385069, 'SPL': 0.05372411622418429, 'DNP': 0.04355629711029622, 'CPS': 0.04286036347557316, 'MBK': 0.026534784157108922, 'OPL': 0.026253796867971912, 'PGE': 0.02457440772126932, 'CCC': 0.014150650572702192, 'ALR': 0.012885118673565739, 'TPE': 0.007674873746312041, 'JSW': 0.004590548153924401}"
2020-04-22,79901.48535378856,-1.4551915228366852e-11,"{'PKO': 0.16074868954280752, 'PZU': 0.12283827656772936, 'CDR': 0.12143225102402441, 'PKN': 0.11541389536599683, 'PEO': 0.09689596173345197, 'KGH': 0.06752952272457473, 'LPP': 0.0583364463385069, 'SPL': 0.05372411622418429, 'DNP': 0.04355629711029622, 'CPS': 0.04286036347557316, 'MBK': 0.026534784157108922, 'OPL': 0.026253796867971912, 'PGE': 0.02457440772126932, 'CCC': 0.014150650572702192, 'ALR': 0.012885118673565739, 'TPE': 0.007674873746312041, 'JSW': 0.004590548153924401}"
2020-04-23,80854.5162831387,-1.4551915228366852e-11,"{'PKO': 0.16074868954280752, 'PZU': 0.12283827656772936, 'CDR': 0.12143225102402441, 'PKN': 0.11541389536599683, 'PEO': 0.09689596173345197, 'KGH': 0.06752952272457473, 'LPP': 0.0583364463385069, 'SPL': 0.05372411622418429, 'DNP': 0.04355629711029622, 'CPS': 0.04286036347557316, 'MBK': 0.026534784157108922, 'OPL': 0.026253796867971912, 'PGE': 0.02457440772126932, 'CCC': 0.014150650572702192, 'ALR': 0.012885118673565739, 'TPE': 0.007674873746312041, 'JSW': 0.004590548153924401}"
2020-04-24,79731.74729445843,-1.4551915228366852e-11,"{'PKO': 0.16074868954280752, 'PZU': 0.12283827656772936, 'CDR': 0.12143225102402441, 'PKN': 0.11541389536599683, 'PEO': 0.09689596173345197, 'KGH': 0.06752952272457473, 'LPP': 0.0583364463385069, 'SPL': 0.05372411622418429, 'DNP': 0.04355629711029622, 'CPS': 0.04286036347557316, 'MBK': 0.026534784157108922, 'OPL': 0.026253796867971912, 'PGE': 0.02457440772126932, 'CCC': 0.014150650572702192, 'ALR': 0.012885118673565739, 'TPE': 0.007674873746312041, 'JSW': 0.004590548153924401}"
2020-04-27,78957.84807220845,-1.4551915228366852e-11,"{'PKO': 0.16074868954280752, 'PZU': 0.12283827656772936, 'CDR': 0.12143225102402441, 'PKN': 0.11541389536599683, 'PEO': 0.09689596173345197, 'KGH': 0.06752952272457473, 'LPP': 0.0583364463385069, 'SPL': 0.05372411622418429, 'DNP': 0.04355629711029622, 'CPS': 0.04286036347557316, 'MBK': 0.026534784157108922, 'OPL': 0.026253796867971912, 'PGE': 0.02457440772126932, 'CCC': 0.014150650572702192, 'ALR': 0.012885118673565739, 'TPE': 0.007674873746312041, 'JSW': 0.004590548153924401}"
2020-04-28,79227.78314441584,-1.4551915228366852e-11,"{'PKO': 0.16074868954280752, 'PZU': 0.12283827656772936, 'CDR': 0.12143225102402441, 'PKN': 0.11541389536599683, 'PEO': 0.09689596173345197, 'KGH': 0.06752952272457473, 'LPP': 0.0583364463385069, 'SPL': 0.05372411622418429, 'DNP': 0.04355629711029622, 'CPS': 0.04286036347557316, 'MBK': 0.026534784157108922, 'OPL': 0.026253796867971912, 'PGE': 0.02457440772126932, 'CCC': 0.014150650572702192, 'ALR': 0.012885118673565739, 'TPE': 0.007674873746312041, 'JSW': 0.004590548153924401}"
2020-04-29,82660.8965001443,-1.4551915228366852e-11,"{'PKO': 0.16074868954280752, 'PZU': 0.12283827656772936, 'CDR': 0.12143225102402441, 'PKN': 0.11541389536599683, 'PEO': 0.09689596173345197, 'KGH': 0.06752952272457473, 'LPP': 0.0583364463385069, 'SPL': 0.05372411622418429, 'DNP': 0.04355629711029622, 'CPS': 0.04286036347557316, 'MBK': 0.026534784157108922, 'OPL': 0.026253796867971912, 'PGE': 0.02457440772126932, 'CCC': 0.014150650572702192, 'ALR': 0.012885118673565739, 'TPE': 0.007674873746312041, 'JSW': 0.004590548153924401}"
2020-04-30,82573.75382531203,-1.4551915228366852e-11,"{'PKO': 0.16074868954280752, 'PZU': 0.12283827656772936, 'CDR': 0.12143225102402441, 'PKN': 0.11541389536599683, 'PEO': 0.09689596173345197, 'KGH': 0.06752952272457473, 'LPP': 0.0583364463385069, 'SPL': 0.05372411622418429, 'DNP': 0.04355629711029622, 'CPS': 0.04286036347557316, 'MBK': 0.026534784157108922, 'OPL': 0.026253796867971912, 'PGE': 0.02457440772126932, 'CCC': 0.014150650572702192, 'ALR': 0.012885118673565739, 'TPE': 0.007674873746312041, 'JSW': 0.004590548153924401}"
2020-05-01,82573.75382531203,-1.4551915228366852e-11,"{'PKO': 0.16074868954280752, 'PZU': 0.12283827656772936, 'CDR': 0.12143225102402441, 'PKN': 0.11541389536599683, 'PEO': 0.09689596173345197, 'KGH': 0.06752952272457473, 'LPP': 0.0583364463385069, 'SPL': 0.05372411622418429, 'DNP': 0.04355629711029622, 'CPS': 0.04286036347557316, 'MBK': 0.026534784157108922, 'OPL': 0.026253796867971912, 'PGE': 0.02457440772126932, 'CCC': 0.014150650572702192, 'ALR': 0.012885118673565739, 'TPE': 0.007674873746312041, 'JSW': 0.004590548153924401}"
2020-05-04,80024.29096994194,-1.4551915228366852e-11,"{'PKO': 0.16074868954280752, 'PZU': 0.12283827656772936, 'CDR': 0.12143225102402441, 'PKN': 0.11541389536599683, 'PEO': 0.09689596173345197, 'KGH': 0.06752952272457473, 'LPP': 0.0583364463385069, 'SPL': 0.05372411622418429, 'DNP': 0.04355629711029622, 'CPS': 0.04286036347557316, 'MBK': 0.026534784157108922, 'OPL': 0.026253796867971912, 'PGE': 0.02457440772126932, 'CCC': 0.014150650572702192, 'ALR': 0.012885118673565739, 'TPE': 0.007674873746312041, 'JSW': 0.004590548153924401}"
2020-05-05,79775.72929857802,-1.4551915228366852e-11,"{'PKO': 0.16074868954280752, 'PZU': 0.12283827656772936, 'CDR': 0.12143225102402441, 'PKN': 0.11541389536599683, 'PEO': 0.09689596173345197, 'KGH': 0.06752952272457473, 'LPP': 0.0583364463385069, 'SPL': 0.05372411622418429, 'DNP': 0.04355629711029622, 'CPS': 0.04286036347557316, 'MBK': 0.026534784157108922, 'OPL': 0.026253796867971912, 'PGE': 0.02457440772126932, 'CCC': 0.014150650572702192, 'ALR': 0.012885118673565739, 'TPE': 0.007674873746312041, 'JSW': 0.004590548153924401}"
